#,PLANTILLA DOCX,EQUIPO,ID DE GRAFICO,LARGO DE GRÁFICO(px),ALTO DE GRÁFICO(px),FECHA DE CREACIÓN,FECHA DE ACTUALIZACIÓN,CREADOR POR,ACTUALIZADO POR
24,PLANTILLA_MEN_BPC.docx,Panormama Resources,1203,585,254,2022-03-30 14:10:12,2022-03-30 14:10:12,Automatizacion,Automatizacion,
25,PLANTILLA_MEN_BPC.docx,Zona Franca Palo Alto,1207,585,254,2022-03-30 14:10:12,2022-03-30 14:10:12,Automatizacion,Automatizacion,
26,PLANTILLA_MEN_BPC.docx,Americas PaloAlto,1208,585,254,2022-03-30 14:10:12,2022-03-30 14:10:12,Automatizacion,Automatizacion,
